1649078241.9353356 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.9464629 0.10157235119550023 -0.18522843572282 0.007858017102989834 0.013725349323067348 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 1.1624411854427308e-05 -0.0005006030041840859 -0.001734605415549595 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.9499664 0.10383080843894277 -0.17703279706620378 0.007858017102989834 0.013725349323067348 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 5.8190540585201234e-05 -0.0005006030041840859 -0.0018743038017419167 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.9614377 0.09738139960973058 -0.16625273825775366 0.007927866296085995 0.014284142867836636 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.00029102118423907086 -0.0005006030041840859 -0.002176983638491947 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.9649398 0.10338843021600042 -0.15698607864032965 0.007927866296085995 0.015029200927529018 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.0006868332784506492 -0.0005006030041840859 -0.0024796634752419777 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.9732652 0.09335342947451863 -0.1713517293537734 0.007904583231720608 0.014819653348240536 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.0009429469864699058 -0.0005006030041840859 -0.0026193618614342995 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.984248 0.08960485611169133 -0.18441352847003145 0.007904583231720608 0.014470407382759731 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.0015715897243353538 -0.0005006030041840859 -0.00292204169818433 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.9916103 0.08571658436267171 -0.16643900277267676 0.007951149360451382 0.014773087219509762 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.0022467985909315757 -0.0005006030041840859 -0.0032247215349343605 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078241.998744 0.10294605199305806 -0.1686974600161193 0.007951149360451382 0.014679954962048214 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.00259604455641238 -0.0005006030041840859 -0.0033644199211266823 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
1649078242.0059817 0.10012880120484624 -0.17302810999535723 0.007951149360451382 0.014447124318394344 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 0.003387668744835537 -0.0005006030041840859 -0.003667099757876713 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 
