1646062308.5971828 0.4552420989930397 -0.23819740716862725 0.42255267661676044 0.026787148439325392 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012188667074951809 -39.24228952096746 -1.1658652510959655e-05 
1646062308.6098845 0.45798950058815535 -0.23796457652497338 0.42255267661676044 0.027066545211710036 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012211950139317196 -39.24284831451223 -1.1658652510959655e-05 
1646062308.626086 0.44965416353807086 -0.23188769671833143 0.42252939355239505 0.02543673070613295 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012211950139317196 -39.24336054192827 -1.1658652510959655e-05 
1646062308.6385229 0.4680477843940025 -0.24555485550808953 0.42252939355239505 0.025716127478517592 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012211950139317196 -39.24361665563629 -1.1658652510959655e-05 
1646062308.6549907 0.46730272633431014 -0.24129405472922372 0.42255267661676044 0.026437902473844588 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012211950139317196 -39.24415216611669 -1.1658652510959655e-05 
1646062308.6713452 0.46869971019623335 -0.23903559748578118 0.42255267661676044 0.026065373443998396 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012211950139317196 -39.24471095966146 -1.1658652510959655e-05 
1646062308.6876404 0.4651839674770599 -0.24162001763033913 0.42252939355239505 0.0253435984486714 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012677645667281467 0.012211950139317196 -39.24496707336948 -1.1658652510959655e-05 
1646062308.710838 0.4688161255180603 -0.2395478249018197 0.42255267661676044 0.02741579117719084 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.245502583849884 -1.1658652510959655e-05 
1646062308.7251186 0.4589673892915016 -0.24178299908089684 0.42252939355239505 0.027858169400133193 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.24603809433029 -1.1658652510959655e-05 
1646062308.7433999 0.4607834683120018 -0.23896574829268502 0.42255267661676044 0.02541344764176756 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.24629420803831 -1.1658652510959655e-05 
1646062308.752961 0.46173807395098265 -0.23053727898513898 0.42252939355239505 0.026368053280748427 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.24682971851871 -1.1658652510959655e-05 
1646062308.7778103 0.4575005562364822 -0.21964080486213788 0.42255267661676044 0.02657760086003691 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.247365228999115 -1.1658652510959655e-05 
1646062308.794401 0.46476487231848296 -0.23398317251121625 0.42255267661676044 0.02580925973597914 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.247621342707134 -1.1658652510959655e-05 
1646062308.810861 0.4531233401285135 -0.24120092247176217 0.42255267661676044 0.028905907296575606 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -1.1658652510959655e-05 -0.012700928731646854 0.012211950139317196 -39.248180136251904 -1.1658652510959655e-05 
