1646053268.3006976 3.63237921383552 2.9033399022591766 0.5136825905574369  -8.39995920702495 -14.066335299881757 -16.266002806318284 -8.740799986349884 -18.928747180019855 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.3207932 -2.0389794547954807 0.9594368579419097 0.4479544998393976  -7.516157366575499 -11.114135869924212 -14.413648771107546 -0.6946386010895367 -16.266002806318284 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.3334303 7.54365463135764 3.939738946595753 0.35684786895581055  -5.045055895709083 2.0260107537033036 -12.67705813194334 11.171994250646094 -13.892666922743956 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.349823 10.45375828093529 5.302077609056141 0.3134249539070879  -2.5873189037956763 5.44128705093317 7.293641086143907 11.345662627791171 0.4630884916841751 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.3661487 -7.675506659128587 -4.991970508948725 0.31195812085206853  -1.4830031606834382 7.177854407025734 11.171994250646094 9.030208442243747 8.451344895853254 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.387216 6.944441686711798 -12.170325518978643 0.3516324625379639  1.189380401665403 6.309559087450907 16.03442941384128 15.802879338676576 13.776880209385126 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.3987315 -15.917711446396424 10.67958072226611 0.3868830219944357  2.4760258218593663 16.092311111868185 18.58141039149632 14.008407001492742 13.603211832247325 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.4190888 -8.350831941206707 -9.015190899961453 0.4832516254246002  4.367006460866833 15.744997640649672 18.87084216468793 20.375882728680153 18.75507876863412 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.4478028 -7.983867563656531 1.6261706892619259 0.7052323611424072  7.059250477126625 23.733277327883116 22.401905141035968 25.875063136292738 21.707254915534577 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.4682355 -2.6126508778252173 -4.8370449986250605 0.8723581971935346  8.1138801608613 25.006767816710635 24.196354195155436 29.579771206714213 24.77521774154593 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.4844124 -0.626419222484401 -0.5780370147185749 1.0501709597956506  8.637446429369447 26.917003549948276 25.75929974023893 30.911143393568636 25.99082653233927 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.4967844 -1.0166899474643287 -0.6554532037553145 1.1410680430926732  8.779892217193265 26.917003549948276 26.859121851921373 31.200575166760245 26.917003549948276 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.5171273 0.2635526300218771 0.3235763699703966 1.3262382540342514  9.110814411091269 27.5537487943584 27.437985398311866 31.14269346873334 26.917003549948276 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.5335073 0.5431589500512928 -1.5082187193984282 1.5121768060998875  9.260780628705106 27.14855362511298 27.49586709633877 31.026930072679534 27.206435323139885 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.5497136 0.6976187990876497 -0.0051106497485307045 1.6050296668108786  9.222968932168442 27.380103700284963 27.26431702116679 30.737498299487925 27.090671927093354 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.5622306 0.03169987502042204 -1.3151322665726184 1.7885700632468797  9.207462411293818 26.97488524797518 26.80124015389447 30.21651645113161 27.26431702116679 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.5786278 -1.1111493396238075 -0.8237199099603458 1.9698985685681691  9.111606035279692 27.090671927093354 27.437985398311866 28.364162415913597 26.51180838070286 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.5949488 1.6377423722515232 0.591913686846965 2.0611914639666793  9.159895110788057 27.26431702116679 27.32222200225806 26.396044984649052 26.280258305538155 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.6112773 -0.24164330069470452 -0.378384737741726 2.2407504563961993  9.048182967933826 26.569690078729764 26.22237660751125 25.932944834319642 26.106613211457443 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.631284 1.7756945286528207 -0.8075148971620365 2.4163513278763276  8.843408416796592 25.354081287929148 25.46986796704732 26.80124015389447 26.453926682675956 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.6438773 -0.8348957808630075 1.1979020032231347 2.503383422495972  8.757517192330852 24.196354195155436 25.06464951473754 26.164494909484347 26.164494909484347 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.6603515 1.9641010855411878 -0.12636884899256984 2.6736524722364265  8.579005937797774 24.31214087427361 24.370022572300513 25.180436193855712 25.70139475914766 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.6766603 3.395590449181327 -1.5423749748297269 2.837728226862964  8.356466408542474 24.138472497128532 23.906945705028193 24.196354195155436 24.543690949438314 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.71287 -1.7867773015314015 1.1946889403407113 3.0777766205210355  7.937231551484729 23.50172725271841 22.575550235109404 23.270177177553705 23.79115902591002 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.7461483 0.6330315785235143 -0.14692779483448248 -2.9794289908604696  7.527961845975369 22.054591669817455 21.47572812342696 21.823041594645474 23.2122954795268 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.758529 2.772721911140252 0.9312410669881501 -2.8373557320737746  7.2325230421702145 20.83898287901684 20.49164612473396 21.359941444316064 21.823041594645474 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.7747822 -1.2716395023307996 0.6366171704357839 -2.768065332500555  7.093918959973962 20.896864577043743 20.896864577043743 20.78107789792557 21.417823142335692 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.7911031 -3.5854173072439153 -5.902687571811839 -2.632557897864899  6.824114810042374 19.970687559434737 19.449705711071147 19.50758740909805 20.723196199898666 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.807631 -0.32809331869793823 1.608661824851879 -2.5024288510976476  6.511143858770083 19.39182401305152 18.928723862714833 18.234096920277807 19.623374088216224 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.8276355 1.6114092264469946 1.14232532857568 -2.441147825673397  6.4168707311328035 18.639292089523224 18.291978618297435 17.713115071914217 19.912805861407833 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.84021 -1.0087969886444625 -1.5558558691045619 -2.3176777353146463  6.296799968171399 17.886783449059294 16.960606431450287 16.497529564177967 18.697197070607217 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.8566115 -0.24893089984107064 0.34432158032723237 -2.201821207003377  5.893257896495925 17.01848812947719 16.960606431450287 15.629234244595864 17.886783449059294 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.8730068 0.7460242899178411 -0.4353351131940144 -2.143706678332819  5.975726510499953 17.250038204641896 16.613292960231774 15.050370698212646 17.481588279813877 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.898023 0.7512862624644185 2.416374610940693 -2.033694199184538  5.500984827980574 16.55541126220487 15.687115942622768 14.066311982576735 17.365801600695704 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.909256 0.11270165596943116 0.7027643563124002 -1.9254977990567568  5.447689893633651 15.455565867458063 15.224015792286082 13.255898361028812 16.497529564177967 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.9256048 -1.0360614570236066 0.7060705514595611 -1.875089964691142  5.188223424287571 15.976547715814377 15.224015792286082 13.082229983883735 15.918666017794749 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.9383652 -2.7997303000447573 -0.2441811547105317 -1.7750892032199772  5.029316509957425 14.934584019094473 14.239957076657447 12.56127141858451 15.744997640649672 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.9585514 -2.4776556706056 2.5772605857418966 -1.679162978012755  4.931760470244626 13.892643605438934 13.83476190741203 12.213957947365998 14.992489000185742 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.9709635 -1.1115917178467498 -3.5401084639743203 -1.6327831137823523  4.702096323286241 14.645152245902864 13.66109353027423 12.329721343419806 14.645152245902864 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053268.991233 -5.099235586501891 -2.8588925666117575 -1.5422818425722653  4.595343473149114 13.371661757075344 12.850703191783396 12.966466587829927 13.776880209385126 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.023937 9.721273075832869 2.546363959321752 -1.415784953846014  4.288030306517612 12.908584889803024 12.271839645392902 12.0981712682551 13.487448436193517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.0363777 6.443855802739563 3.6887242296143086 -1.3328273954975884  4.182208778955101 12.271839645392902 11.692976099009684 11.577212702955876 12.792798210692126 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.072801 -4.706892668786168 -4.25205800630647 -1.2159696954186074  3.9645586932165315 11.924526174174389 11.808739495056216 11.345662627791171 11.750857797029312 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.0853806 -6.2685343622652 -3.3127260573310195 -1.1402531700805412  3.9117294201569166 11.403544325810799 11.461426023837703 10.940444175481389 11.056230854592286 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.1017253 6.333377662296698 2.8244335971030523 -1.1018826799991075  3.7958961749100126 11.519307721864607 11.171994250646094 10.998349156565382 11.519307721864607 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.1180878 -1.8877093855771818 -0.6774556995878811 -1.0281917812681058  3.781646939518396 11.808739495056216 11.519307721864607 10.940444175481389 11.519307721864607 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.1545775 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.171142 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.1874518 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.2035704 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.2200587 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.2325087 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.248968 4.317180703110353 0.5711684764901293 -0.9903102355383453  3.8032303401923855 10.5931307042556 11.461426023837703 11.63509440098278 11.345662627791171 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.2712233 -2.3886910816436284 -2.853211498906603 -0.4938221708944184  3.0116992838375154 9.84062206379167 9.088090140263375 9.203876819381549 8.972326744216844 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.2816215 -2.3886910816436284 -2.853211498906603 -0.4938221708944184  3.0116992838375154 9.84062206379167 8.62501327299833 8.335581499799446 8.451344895853254 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.3024538 3.05488936824986 3.849423939900589 -0.436033605124976  2.942245902821014 10.65103568534687 13.31378005904844 9.724858667745139 11.86662119308312 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.3143294 5.045731070335023 4.308356421715871 -0.35905979431117885  3.8940808573606773 12.850703191783396 14.471507151822152 12.619153116611415 10.36160391215526 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.3348725 -4.680978618147492 -2.881663403568382 -0.3128196284742444  4.186911957956909 14.182075378630543 14.818820623047941 13.603211832247325 13.545330134220421 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.3548374 -4.1451654577758745 -3.7839287140668603 -0.21167799684917554  4.90349483009777 15.166134094266454 16.15019280989509 15.339802471404255 15.339802471404255 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.3713038 5.41940097042243 -2.2246618931530975 -0.10338846445665695  5.40855106242816 16.03442941384128 17.82890175103239 15.976547715814377 15.976547715814377 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.3875513 -4.888244457171822 1.7985352147952653 -0.045180803528637625  5.454302283913421 17.192156506614992 18.060451826197095 16.381742885059793 16.84484303539648 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.4203665 -0.5562673495369381 0.13111855988245225 0.19398283368354896  5.953421334830637 17.59735167586041 18.58141039149632 18.349883599388704 17.655233373887313 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.4287865 3.017333785413939 -2.593605331174331 0.255543255880184  6.162992197234416 17.423683298722608 17.82890175103239 18.291978618297435 18.176215222250903 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.4550493 -2.0777690400354913 2.675189154484542 0.3789667801102041  5.998683611971501 18.118333524224 18.465646995442512 18.697197070607217 18.234096920277807 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.4615097 1.6855192203438492 0.1812237144113169 0.5016219632161665  6.264506357889331 18.060451826197095 18.465646995442512 18.465646995442512 18.349883599388704 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.4849422 -2.2529973824930494 0.07130436751322122 0.5648820491114748  6.1859260156415985 18.060451826197095 18.349883599388704 18.465646995442512 18.87084216468793 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.4941924 -2.1833810200259904 -2.3666653027539724 0.6870715709301294  6.250862482171215 18.58141039149632 18.176215222250903 18.523528693469416 18.349883599388704 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.5107415 4.000926839762542 -0.7222290323697962 0.8108443411256303  6.1698607012222055 18.118333524224 17.944665147078922 18.812960466661025 18.639292089523224 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.5338662 -1.3603712606418412 -2.1790503700540285 0.8721719326786115  6.169441606063629 18.176215222250903 18.002546845105826 19.102392239852634 18.523528693469416 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.55974 -2.4079461758810794 -0.6795278923164005 1.1138967069782666  6.093492250089184 17.250038204641896 17.423683298722608 18.986628843806102 18.291978618297435 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.6087718 2.105871664491133 -0.4380592317247647 1.3495213184069144  5.888624566687213 17.01848812947719 17.655233373887313 18.060451826197095 17.01848812947719 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.648479 2.7693225837356295 3.6731245764822233 1.573760511360888  5.62568892075069 15.976547715814377 16.092311111868185 16.67117465825868 16.78693805430521 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.6829429 1.2080999854224501 -0.8431379856483545 1.73334263455763  5.411508011602564 15.57132926351187 15.339802471404255 16.03442941384128 16.03442941384128 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.6979115 1.0987859981978545 1.7496640626850422 1.8396298234147253  5.405012036644621 15.629234244595864 15.918666017794749 15.744997640649672 15.513447565484967 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.7140667 -0.733893847616855 -0.6702612326917006 1.8924823795314296  5.25511566822388 15.86076103670348 15.687115942622768 15.629234244595864 15.629234244595864 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.7230914 -0.689842289830267 6.224296505723032 1.9954400901842746  5.248992222295783 15.57132926351187 15.281920773377351 15.397684169431159 15.10825239623955 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.7394252 3.3492804341512965 -0.3494671717926394 2.0973733459977666  5.224987382927793 14.934584019094473 15.166134094266454 15.281920773377351 15.629234244595864 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.7557595 -4.506518616813992 5.240074808636564 2.1491315980965737  5.100748951444984 14.934584019094473 15.281920773377351 15.10825239623955 14.934584019094473 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.7793603 1.1851894500796334 3.32848865766573 2.250482777300931  5.1042414110997925 15.224015792286082 14.703057226994133 15.339802471404255 15.339802471404255 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.7960148 4.918931501772022 -4.386680684496241 2.348993422652711  5.1647773784643505 14.35574375577562 14.413625453802524 14.529388849849056 15.455565867458063 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.813504 -4.915322661036043 5.238887372353929 2.4010543545882683  4.9962545585513 14.58727054787596 14.58727054787596 15.455565867458063 15.10825239623955 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.8211358 -3.2098149128141813 4.0202750662501785 2.5001005104204523  5.090807082960964 14.529388849849056 14.876702321067569 14.934584019094473 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.8375013 6.18033808018663 -2.1551386629435 2.5979359469056362  5.091319310377003 14.239957076657447 15.455565867458063 15.050370698212646 15.166134094266454 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.8628867 -6.281200349287246 6.224506053302321 2.6490422732022125  4.910991976823425 14.413625453802524 15.513447565484967 14.876702321067569 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.8773978 -5.35593137118849 6.296078193176072 2.746621595979377  4.959769996676187 14.703057226994133 15.513447565484967 14.992489000185742 14.876702321067569 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.8866541 -0.15591505767952185 -4.572246707532031 2.7946079916437156  4.831922690216743 14.471507151822152 15.513447565484967 15.050370698212646 14.992489000185742 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.9031618 -5.282962247452815 5.850184227412683 2.894585470050515  4.83476322406932 14.876702321067569 15.86076103670348 14.645152245902864 14.645152245902864 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.9192731 -7.259065769794688 6.580410975271661 2.992490755736071  4.935532326671819 14.760938925021037 15.629234244595864 14.529388849849056 14.529388849849056 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.9357376 3.8150814199543674 -4.522700346555212 3.0407565481727943  4.9121095639129635 14.818820623047941 14.760938925021037 15.050370698212646 15.050370698212646 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.951925 -3.6159414046342135 3.268185520944826 -3.140664211627154  4.909851106669521 14.876702321067569 15.10825239623955 15.050370698212646 15.10825239623955 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.9683049 -5.8038509635516675 5.271274114893458 -3.0380790300114313  5.124637375491147 15.050370698212646 15.10825239623955 15.397684169431159 15.050370698212646 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053269.9926615 6.401503908651648 -2.0129257057633367 -2.9877876109676436  5.083589333000418 15.629234244595864 15.050370698212646 15.224015792286082 15.397684169431159 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053270.0009837 0.5616689862290514 3.2164272688532947 -2.883060387430305  5.1059177917341 14.934584019094473 15.57132926351187 15.455565867458063 15.57132926351187 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053270.01728 -4.598998948495137 3.9210426459030714 -2.779846563076717  5.219795259574312 15.687115942622768 15.744997640649672 15.629234244595864 15.050370698212646 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053270.033707 1.530267747119069 -4.0243962028907845 -2.727506234368775  5.244708138452552 15.166134094266454 15.166134094266454 15.802879338676576 15.802879338676576 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053270.0538604 -2.5496003395091975 3.045552859432064 -2.6224763309946866  5.213671813646215 15.629234244595864 15.513447565484967 15.918666017794749 15.050370698212646 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
