1653314192.7724774 0 0 0 0 
1653314192.7823348 0 0 0 0 
1653314192.8018847 0 0 0 0 
1653314192.8111508 0 0 0 0 
1653314192.81988 0 0 0 0 
1653314192.8255668 0 0 0 0 
1653314192.832666 0 0 0 0 
1653314192.8460867 0 0 0 0 
1653314192.8520727 0 0 0 0 
1653314192.8694544 0 0 0 0 
1653314192.879476 0 0 0 0 
1653314192.8831491 0 0 0 0 
1653314192.900169 0 0 0 0 
1653314192.9126837 0 0 0 0 
1653314192.9301343 0 0 0 0 
1653314192.9512415 0 0 0 0 
1653314192.9659111 0 0 0 0 
1653314192.982502 0 0 0 0 
1653314193.0150738 0 0 0 0 
1653314193.0309784 0 0 0 0 
1653314193.1153631 0 0 0 0 
1653314193.1412349 0 0 0 0 
1653314193.1739402 0 0 0 0 
1653314193.2065108 0 0 0 0 
1653314193.2459884 0 0 0 0 
1653314193.2718194 0 0 0 0 
1653314193.3044028 0 0 0 0 
1653314193.3283224 0 0 0 0 
1653314193.3371143 0 0 0 0 
1653314193.3533993 0 0 0 0 
1653314193.3737495 0 0 0 0 
1653314193.390286 0 0 0 0 
1653314193.4064257 0 0 0 0 
1653314193.4188392 0 0 0 0 
1653314193.4418783 0 0 0 0 
1653314193.4513714 0 0 0 0 
1653314193.4918175 0 0 0 0 
1653314193.5241454 0 0 0 0 
1653314193.5399468 0 0 0 0 
1653314193.5656288 0 0 0 0 
1653314193.5819209 0 0 0 0 
1653314193.5982802 0 0 0 0 
1653314193.6381996 0 0 0 0 
1653314193.6472297 0 0 0 0 
1653314193.6685545 0 0 0 0 
1653314193.6880753 0 0 0 0 
1653314193.7007716 0 0 0 0 
1653314193.717392 0 0 0 0 
1653314193.7337992 0 0 0 0 
1653314193.7686524 0 0 0 0 
1653314193.7853327 0 0 0 0 
1653314193.8021166 0 0 0 0 
1653314193.8156846 0 0 0 0 
1653314193.834101 0 0 0 0 
1653314193.8431766 0 0 0 0 
1653314193.85954 0 0 0 0 
1653314193.8759203 0 0 0 0 
1653314193.9084723 0 0 0 0 
1653314193.9640548 0 0 0 0 
1653314193.9901304 0 0 0 0 
1653314194.0455432 0 0 0 0 
1653314194.0554094 0 0 0 0 
1653314194.111156 0 0 0 0 
1653314194.1444411 0 0 0 0 
1653314194.1697018 0 0 0 0 
1653314194.2087705 0 0 0 0 
1653314194.2514975 0 0 0 0 
1653314194.2676797 0 0 0 0 
1653314194.316619 0 0 0 0 
1653314194.333 0 0 0 0 
1653314194.3552434 0 0 0 0 
1653314194.365686 0 0 0 0 
1653314194.388423 0 0 0 0 
1653314194.3983016 0 0 0 0 
1653314194.4223194 0 0 0 0 
1653314194.4697986 0 0 0 0 
1653314194.502287 0 0 0 0 
1653314194.528955 0 0 0 0 
1653314194.5943305 0 0 0 0 
1653314194.6192842 0 0 0 0 
1653314194.6324847 0 0 0 0 
1653314194.6492333 0 0 0 0 
1653314194.681059 0 0 0 0 
1653314194.69219 0 0 0 0 
1653314194.7085166 0 0 0 0 
1653314194.729878 0 0 0 0 
1653314194.7467425 0 0 0 0 
1653314194.7575383 0 3 0 0 
1653314194.8293417 0 3 0 0 
1653314194.8637593 0 3 0 0 
1653314194.8937237 0 3 0 0 
1653314194.9093027 0 3 0 0 
1653314194.9207642 0 3 0 0 
1653314194.9409385 0 3 0 0 
1653314194.9534144 0 3 0 0 
1653314194.9899337 0 3 0 0 
1653314195.0189126 0 3 0 0 
1653314195.0390995 0 3 0 0 
1653314195.0514095 0 3 0 0 
1653314195.0717301 0 3 0 0 
1653314195.088283 0 3 0 0 
1653314195.10034 0 3 0 0 
1653314195.1167183 0 3 0 0 
1653314195.1401045 0 3 0 0 
1653314195.1493444 0 3 0 0 
1653314195.1820338 0 3 0 0 
1653314195.2050002 0 3 0 0 
1653314195.2146192 0 3 0 0 
1653314195.2725632 0 0.81 0 0 
1653314195.2798684 0 0.81 0 0 
1653314195.3200345 0 -0.81 0 0 
1653314195.3672469 0 -0.81 0 0 
1653314195.3942423 0 -0.81 0 0 
1653314195.4174123 0 -0.81 0 0 
1653314195.4823284 0 -0.81 0 0 
1653314195.5085611 0 -0.81 0 0 
1653314195.5641322 0 -0.81 0 0 
1653314195.596853 0 -0.81 0 0 
1653314195.647096 0 -0.81 0 0 
1653314195.6947272 0 -0.81 0 0 
1653314195.7369545 0 -0.81 0 0 
1653314195.7597191 0 -0.81 0 0 
1653314195.7915666 0 -0.81 0 0 
1653314195.8022962 0 -0.81 0 0 
1653314195.818981 0 -0.81 0 0 
1653314195.8349984 0 -0.81 0 0 
1653314195.9166613 0 -0.81 0 0 
1653314196.1050577 0 -0.81 0 0 
1653314196.120968 0 -0.81 0 0 
1653314196.12879 0 -0.81 0 0 
1653314196.183178 0 -0.81 0 0 
1653314196.1995862 0 -0.81 0 0 
1653314196.2156813 0 -0.81 0 0 
1653314196.226724 0 -0.81 0 0 
1653314196.2484615 0 -0.81 0 0 
1653314196.2821772 0 -0.81 0 0 
1653314196.3082674 0 -0.81 0 0 
1653314196.3477552 0 -0.81 0 0 
1653314196.3822234 0 -0.81 0 0 
1653314196.4061828 0 -0.81 0 0 
1653314196.4388764 0 -0.81 0 0 
1653314196.4715006 0 -0.81 0 0 
1653314196.5119262 0 -0.81 0 0 
1653314196.5267794 0 -0.81 0 0 
1653314196.5406804 0 -0.81 0 0 
