1648469592.1683164 0 1.5707963267948966 0 0 
1648469592.1800907 0 1.5707963267948966 0 0 
1648469592.1910326 0 1.5707963267948966 0 0 
1648469592.204158 0 1.5707963267948966 0 0 
1648469592.2180028 0 1.5707963267948966 0 0 
1648469592.230131 0 1.5707963267948966 0 0 
1648469592.2357335 0 1.5707963267948966 0 0 
1648469592.2449076 0 1.5707963267948966 0 0 
1648469592.2558482 0 1.5707963267948966 0 0 
1648469592.2694242 0 1.5707963267948966 0 0 
1648469592.2739444 0 1.5707963267948966 0 0 
1648469592.2917957 0 1.5707963267948966 0 0 
1648469592.296236 0 1.5707963267948966 0 0 
1648469592.304569 0 1.5707963267948966 0 0 
1648469592.3206556 0 1.5707963267948966 0 0 
1648469592.3261912 0 1.5707963267948966 0 0 
1648469592.3343472 0 1.5707963267948966 0 0 
1648469592.3424437 0 1.5707963267948966 0 0 
1648469592.3603797 0 1.5707963267948966 0 0 
1648469592.3686292 0 1.5707963267948966 0 0 
1648469592.3774707 0 1.5707963267948966 0 0 
1648469592.3826823 0 1.5707963267948966 0 0 
1648469592.3983755 0 1.5707963267948966 0 0 
1648469592.4022062 0 1.5707963267948966 0 0 
1648469592.4162948 0 1.5707963267948966 0 0 
1648469592.4220388 0 1.5707963267948966 0 0 
1648469592.4314141 0 1.5707963267948966 0 0 
1648469592.4439447 0 1.5707963267948966 0 0 
1648469592.4549599 0 1.5707963267948966 0 0 
1648469592.460357 0 1.5707963267948966 0 0 
1648469592.4738257 0 1.5707963267948966 0 0 
1648469592.4803073 0 1.5707963267948966 0 0 
1648469592.4953744 0 1.5707963267948966 0 0 
1648469592.5078824 0 1.5707963267948966 0 0 
1648469592.5253487 0 1.5707963267948966 0 0 
1648469592.5577939 0 1.5707963267948966 0 0 
1648469592.5731647 0 1.5707963267948966 0 0 
1648469592.6061754 0 1.5707963267948966 0 0 
1648469592.6181936 0 1.5707963267948966 0 0 
1648469592.655803 0 1.5707963267948966 0 0 
1648469592.6715844 0 1.5707963267948966 0 0 
1648469592.6885686 0 1.5707963267948966 0 0 
1648469592.7065465 0 1.5707963267948966 0 0 
1648469592.7401812 0 1.5707963267948966 0 0 
1648469592.7653818 0 1.5707963267948966 0 0 
1648469592.797773 0 1.5707963267948966 0 0 
1648469592.814417 0 1.5707963267948966 0 0 
1648469592.8307517 0 1.5707963267948966 0 0 
1648469592.851896 0 1.5707963267948966 0 0 
1648469592.8634782 0 1.5707963267948966 0 0 
1648469592.8797243 0 1.5707963267948966 0 0 
1648469592.8962119 0 1.5707963267948966 0 0 
1648469592.912402 0 1.5707963267948966 0 0 
1648469592.9451702 0 1.5707963267948966 0 0 
1648469592.961404 0 1.5707963267948966 0 0 
1648469592.9777539 0 1.5707963267948966 0 0 
1648469592.998038 0 1.5707963267948966 0 0 
1648469593.0105314 0 1.5707963267948966 0 0 
1648469593.0481904 0 1.5707963267948966 0 0 
1648469593.0632362 0 1.5707963267948966 0 0 
1648469593.0758336 0 1.5707963267948966 0 0 
1648469593.0959187 0 1.5707963267948966 0 0 
1648469593.108573 0 1.5707963267948966 0 0 
1648469593.1286604 0 1.5707963267948966 0 0 
1648469593.146203 0 1.5707963267948966 0 0 
1648469593.1577866 0 1.5707963267948966 0 0 
1648469593.1781194 0 1.5707963267948966 0 0 
1648469593.1942759 0 1.5707963267948966 0 0 
1648469593.2066774 0 1.5707963267948966 0 0 
1648469593.226974 0 1.5707963267948966 0 0 
1648469593.2393556 0 1.5707963267948966 0 0 
1648469593.260532 0 1.5707963267948966 0 0 
1648469593.2721803 0 1.5707963267948966 0 0 
1648469593.2927043 0 1.5707963267948966 0 0 
1648469593.3047671 0 1.5707963267948966 0 0 
1648469593.3256807 0 1.5707963267948966 0 0 
1648469593.3423083 0 1.5707963267948966 0 0 
1648469593.357935 0 1.5707963267948966 0 0 
1648469593.3746293 0 1.5707963267948966 0 0 
1648469593.386497 0 1.5707963267948966 0 0 
1648469593.402912 0 1.5707963267948966 0 0 
1648469593.4237719 0 1.5707963267948966 0 0 
1648469593.4408195 0 1.5707963267948966 0 0 
1648469593.4518626 0 1.5707963267948966 0 0 
1648469593.4682515 0 1.5707963267948966 0 0 
1648469593.4845936 0 1.5707963267948966 0 0 
1648469593.5009048 0 1.5707963267948966 0 0 
1648469593.5252519 0 1.5707963267948966 0 0 
1648469593.5386598 0 1.5707963267948966 0 0 
1648469593.5499325 0 1.5707963267948966 0 0 
1648469593.5714877 0 1.5707963267948966 0 0 
1648469593.587028 0 1.5707963267948966 0 0 
1648469593.604345 0 1.5707963267948966 0 0 
1648469593.6194599 0 1.5707963267948966 0 0 
1648469593.636876 0 1.5707963267948966 0 0 
1648469593.6481056 0 1.5707963267948966 0 0 
1648469593.6643903 0 1.5707963267948966 0 0 
1648469593.6807501 0 1.5707963267948966 0 0 
1648469593.697201 0 1.5707963267948966 0 0 
1648469593.7186615 0 1.5707963267948966 0 0 
1648469593.729927 0 1.5707963267948966 0 0 
