1646053209.9979157 -0.1444132238830207 -0.6595975892123533 0.5187815816607326  0.7480266334532644 4.862423504542676 4.688755127404875 5.3833820698419 4.341441656186362 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053209.998078 1.4947145078258472 -1.2457021686204826 0.5714944393912447  2.5699264204667998 8.335581499799446 9.203876819381549 15.339802471404255 7.525167878244247 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.00413 -4.4137821714248275 2.3745815103975474 0.614661240739224  3.456731776219385 11.86662119308312 11.982407872201293 15.397684169431159 10.708917383373773 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.016386 -0.10629884750233032 -3.5812030725865043 0.7195980118558509  4.728755431991885 15.976547715814377 15.455565867458063 18.523528693469416 15.281920773377351 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.022943 -3.248371667410538 -1.4998833823556197 0.8404371159413131  5.71784328953072 18.060451826197095 17.82890175103239 21.996686688726186 17.423683298722608 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0295527 1.3567390683601843 -0.4163361326645827 0.9055831300502177  6.124994236182829 19.449705711071147 19.102392239852634 23.154413781499898 18.291978618297435 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0297275 -3.579084313729254 -1.0479823859786848 1.0421615856466815  6.623065549203602 20.086450955488544 20.31800103065325 24.138472497128532 20.02856925746164 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.035498 0.8092378096844186 -0.2588727683250909 1.185166167015268  7.037224698229693 21.186296350235352 21.186296350235352 24.370022572300513 20.49164612473396 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0482852 1.312850492024154 -1.0229530917858938 1.2580188754291157  7.120135690456664 21.996686688726186 21.359941444316064 24.659454345492122 21.186296350235352 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.054728 1.1316616850890568 0.23684695519477827 1.4054705220914911  7.301254648191389 21.996686688726186 21.996686688726186 24.659454345492122 21.880923292672378 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0549357 -4.464935063850135 -2.483569568954408 1.5516416002137703  7.393478866164514 22.054591669817455 21.996686688726186 24.717336043519026 21.59149151948077 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0613322 2.664641926327022 3.052840458585706 1.6265665013561375  7.390428784732649 21.649373217507673 22.22823676389089 24.254259176246705 21.938804990699282 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0727298 -0.6931717680345173 -0.9258161472316715 1.773971581889782  7.398717555646726 22.170355065863987 21.996686688726186 23.154413781499898 21.244178048262256 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0729449 3.7527293735693092 2.2558145990406047 1.8475926314276876  7.3674949663254665 21.996686688726186 21.823041594645474 22.286118461917795 21.707254915534577 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0856173 0.8564558642246993 0.20748701102274936 1.993903407936159  7.384119074289629 21.47572812342696 21.244178048262256 21.244178048262256 21.30205974628916 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.0918603 -1.4642370108049363 -1.4657504099886864 2.1382816900950274  7.242464910654235 21.128391369144083 21.244178048262256 21.417823142335692 21.47572812342696 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.09762 0.8912873285225942 -2.5135581558643025 2.2094580178818433  7.1999733181801275 21.30205974628916 21.417823142335692 21.417823142335692 21.59149151948077 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.1035428 -2.216210140788462 -3.0743307612356148 2.3499713113560574  7.085490490666416 20.896864577043743 20.954746275070647 20.60743280384486 20.723196199898666 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.1037233 -0.630936136971286 -0.45645285258069634 2.486247087115771  6.918783749773866 20.433764426707057 20.49164612473396 20.723196199898666 20.78107789792557 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.1151717 -2.47916906978935 -0.9937561290644226 2.554652730243106  6.89652514023328 20.375882728680153 20.260119332626346 19.854900880316563 20.433764426707057 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.1155086 1.9519473259351798 -0.40602173515071627 2.6910449213246466  6.812310296409123 19.333942315024615 19.73913748427003 20.086450955488544 19.854900880316563 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.127854 -1.5324098232813412 -0.14965191336523276 2.821756044701033  6.592634584070765 19.797019182296935 19.623374088216224 19.276037333933346 19.73913748427003 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.1356068 0.3543100149399834 -0.20839508477365598 2.8859940192996874  6.566953364068468 19.276037333933346 19.160273937879538 19.044510541833006 19.797019182296935 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.157121 1.953344309797103 -0.04695031642768299 3.015284875749785  6.438058319712582 19.102392239852634 18.75507876863412 19.160273937879538 19.333942315024615 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.168022 -2.6496243840520037 -1.5448429796524579 3.1382427386924974  6.3092796906785225 18.349883599388704 18.465646995442512 18.407765297415608 18.928723862714833 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.1844232 -0.20553126785671338 -1.7080106947687455 -3.0818977571543655  6.319617371256754 18.002546845105826 18.118333524224 18.349883599388704 18.986628843806102 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2071981 3.576336877893482 1.3265642169353669 -2.962735033710487  5.963386486386298 17.713115071914217 17.655233373887313 18.407765297415608 18.349883599388704 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2238793 0.0681378707595286 -0.37931606031634146 -2.845085709443083  6.009929332059983 17.481588279813877 16.729056356285582 17.13427480858809 17.944665147078922 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2413085 2.415908949653385 0.4342640579925501 -2.786482236420852  5.854095782226068 17.192156506614992 16.613292960231774 16.960606431450287 17.713115071914217 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2498674 -3.1645060695445864 -1.058832293980231 -2.6750727734033717  5.756726007028192 16.78693805430521 16.55541126220487 16.497529564177967 17.192156506614992 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2740722 2.836750338159618 2.475420462185866 -2.618588059245667  5.6400312883997685 16.323861187040166 16.26597948901326 16.439624583086697 17.192156506614992 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2890103 1.9295257349513122 1.7403741200032528 -2.5106710558829946  5.529576431028545 16.55541126220487 15.802879338676576 16.26597948901326 16.84484303539648 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.2988222 0.7302616553351982 -1.1495896788983373 -2.40557130331581  5.304662029200699 16.03442941384128 15.687115942622768 15.802879338676576 16.497529564177967 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.3150241 1.143163518892834 1.2411153706998448 -2.3535103713802528  5.3211697218430345 15.629234244595864 15.397684169431159 15.744997640649672 16.208097790986358 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.3314445 -0.5666283131795353 0.022759178304113448 -2.25001715025428  5.261029566572688 15.281920773377351 14.818820623047941 15.455565867458063 15.339802471404255 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.347762 -4.7178357090451755 -4.883634410427476 -2.148037328312057  5.09083036602533 15.050370698212646 14.760938925021037 14.934584019094473 15.687115942622768 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.364078 4.5208609502224135 4.289683404087555 -2.098141721362481  5.1130889755586395 14.876702321067569 14.645152245902864 15.050370698212646 15.455565867458063 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.3842564 0.17291166043287376 -3.267556912447617 -1.9990257163372007  5.006033445584762 14.876702321067569 14.239957076657447 14.818820623047941 15.10825239623955 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.396831 -5.952396914239216 -4.885287507997418 -1.9006314863072475  4.992552551317203 14.818820623047941 14.760938925021037 14.58727054787596 14.413625453802524 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.416686 6.853800717115519 2.3904139941660105 -1.850479765649652  5.003286043989647 14.703057226994133 14.182075378630543 14.35574375577562 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.4294827 1.982401574132382 0.5111214534772444 -1.7532031227092375  4.949525448355416 14.529388849849056 14.239957076657447 14.35574375577562 15.397684169431159 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.465745 4.859303573917714 5.094904902289272 -1.605681626853766  4.972203153054579 14.760938925021037 14.992489000185742 14.818820623047941 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.4785368 6.085296611425292 -1.597509271261515 -1.5053316194171202  4.956114555570821 14.35574375577562 13.776880209385126 14.182075378630543 14.934584019094473 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.4986017 1.8928549085612758 -4.667567573065753 -1.411151624037302  4.844984489333001 14.703057226994133 14.876702321067569 14.529388849849056 13.950525303465838 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.5112572 3.7071178504629643 4.633481132586894 -1.3622339057983481  4.881399202007742 14.876702321067569 14.008407001492742 14.239957076657447 14.703057226994133 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.543974 10.453013222875597 1.674855576864502 -1.263117900765792  4.977255578021868 15.339802471404255 14.760938925021037 14.876702321067569 14.876702321067569 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.583685 -4.055525659954583 -4.336552246910287 -1.060159428649058  5.039514492149465 15.455565867458063 15.397684169431159 15.166134094266454 15.224015792286082 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.609442 1.1361320334472111 -4.08600319121615 -0.9076320739550283  5.089130702326656 15.281920773377351 15.050370698212646 14.992489000185742 15.224015792286082 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.6259568 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.6419747 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.658387 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.678979 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.6952682 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.711593 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.7237566 5.985854643498897 2.4489476179951453 -0.8564093323366251  5.134975056069379 15.166134094266454 15.224015792286082 15.10825239623955 14.818820623047941 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.748103 1.8832157199140056 0.21908197707671206 -0.28385549639642704  4.490499834282673 13.024348285856831 12.38760304144671 12.56127141858451 12.329721343419806 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.7565105 3.304972762656689 -1.5209778386779362 -0.20082808884762926  4.2992993096704595 12.503389720564883 11.982407872201293 12.213957947365998 11.86662119308312 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.7795103 2.3083877583922003 -1.2013712140542339 -0.12040838451503078  4.244234862439043 12.329721343419806 13.892643605438934 12.677034814638318 14.066311982576735 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.7950962 -3.755034431182139 0.48064392221567687 -0.07475029527995503  4.3662148366784095 13.776880209385126 13.892643605438934 13.603211832247325 13.31378005904844 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.8114717 -6.11055877050967 -0.2022017896451871 0.021990837180055678  4.703074211989588 14.35574375577562 14.760938925021037 14.35574375577562 14.12419368060364 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.8219078 -10.17203323628928 2.0819599573878804 0.12392409299354767  5.0122965898990515 15.281920773377351 15.629234244595864 15.397684169431159 14.934584019094473 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.8462515 7.648800950053555 -2.017209789606568 0.17654381847387413  5.19448656860186 15.10825239623955 15.629234244595864 15.455565867458063 15.86076103670348 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.8605654 -7.500953525544901 -0.8957344280643156 0.284786784730386  5.2688759592638235 15.802879338676576 15.918666017794749 16.439624583086697 15.976547715814377 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.8772125 9.049044441315345 -0.5737994970040745 0.33901304165192414  5.47765519747918 16.381742885059793 15.918666017794749 16.381742885059793 16.497529564177967 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.9121892 1.2897769752307795 2.021470556152053 0.5664420144239557  5.661265443108277 16.613292960231774 16.497529564177967 16.78693805430521 16.729056356285582 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.928346 -6.2174280359758995 -3.01367837854923 0.6214366124695516  5.555583613931958 17.01848812947719 17.13427480858809 17.250038204641896 16.78693805430521 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.9363098 0.29703367658657953 2.0871986468700925 0.7370370270728017  5.733279961204971 16.902724733423383 16.84484303539648 16.78693805430521 17.13427480858809 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.95271 7.051869745715521 -0.9680981921264902 0.849214831207064  5.79057958262274 16.78693805430521 16.67117465825868 17.655233373887313 16.902724733423383 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.9690516 0.5630194039622438 2.371368447515124 0.9078183042292949  5.7057360960534425 17.076369827504095 17.01848812947719 17.886783449059294 17.13427480858809 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053210.9853232 6.187322999503522 -2.5879475465335418 1.0199728253064677  5.736050645864452 17.01848812947719 16.613292960231774 17.82890175103239 17.3079199026688 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.0092497 -4.706846102657437 0.4032044501218479 1.133175084272807  5.627062621548248 16.613292960231774 16.960606431450287 17.886783449059294 16.84484303539648 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.018105 1.1190888303317479 -3.0110008261472103 1.1885887774769799  5.646573829486442 17.13427480858809 16.381742885059793 17.944665147078922 16.729056356285582 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.042202 -7.79008261889976 -2.773490286504966 1.3012089598414605  5.554023648612201 16.613292960231774 16.381742885059793 17.655233373887313 16.67117465825868 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.0580423 2.433836909222009 -0.3595254555984866 1.411593968019588  5.602266157991835 16.902724733423383 16.092311111868185 17.713115071914217 16.497529564177967 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.0671744 -6.18201449506887 -0.25107294176268624 1.4666351321939146  5.499611127183016 16.67117465825868 16.15019280989509 17.655233373887313 16.55541126220487 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.090589 2.4130916988651734 1.313874946856231 1.576717460535292  5.526083971373737 16.26597948901326 16.67117465825868 17.539469977833505 16.208097790986358 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.0998645 7.5199757548907655 -1.316366268983984 1.684541331640503  5.5396579978987575 16.613292960231774 16.323861187040166 17.13427480858809 16.26597948901326 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.1161644 -1.5688711020848132 1.212779881359893 1.7403741200032528  5.5036158142538625 16.323861187040166 16.26597948901326 16.84484303539648 16.092311111868185 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.1391754 5.834677706538059 -1.3705459597767913 1.8491060306114377  5.5399606777355075 16.323861187040166 15.86076103670348 16.03442941384128 16.26597948901326 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.1489608 -3.314798250059539 3.5466975369490683 1.9046827052661683  5.491205940939835 16.15019280989509 16.323861187040166 16.15019280989509 16.26597948901326 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.1721203 5.9332582010902115 -1.45247906329314 2.0139035602260265  5.545525330118835 15.86076103670348 16.03442941384128 16.15019280989509 16.323861187040166 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.1891935 1.5617231670839828 -6.009324006627139 2.1217972805243335  5.408737326943083 16.15019280989509 15.687115942622768 15.86076103670348 16.092311111868185 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.2200487 6.330723392959044 -3.312702774266654 2.2824737077462487  5.418446364783449 15.513447565484967 16.323861187040166 15.976547715814377 16.03442941384128 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.239101 -5.375349446876498 2.083380224314169 2.3893895393339335  5.340494665273582 15.86076103670348 16.381742885059793 16.497529564177967 16.15019280989509 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.246909 6.815663057677739 -2.8644339359379956 2.4430104365819716  5.435931946129131 15.976547715814377 15.976547715814377 15.744997640649672 16.092311111868185 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.2864835 -4.498346261221741 4.040624464512803 2.6564928537991364  5.344196672507678 15.397684169431159 16.613292960231774 16.092311111868185 15.86076103670348 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.2959812 0.011653156594547909 -0.9713578211376444 2.7091591454081936  5.2955350679694675 15.513447565484967 16.15019280989509 14.818820623047941 15.397684169431159 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.3124204 -4.929013102882891 5.014135951983917 2.813513839915686  5.169690105045447 15.166134094266454 15.513447565484967 15.802879338676576 15.744997640649672 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.3360398 1.4735502023104345 -0.020943133524269797 2.9171001932991203  5.322985800863535 15.166134094266454 15.744997640649672 15.397684169431159 15.744997640649672 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.3518288 -4.210358038020786 3.923720198305091 2.969487088135793  5.14345009149838 15.513447565484967 15.629234244595864 15.86076103670348 15.629234244595864 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.3778555 2.2238003855309216 -0.48690710077789845 -3.1060190118441824  5.4123927680484485 15.513447565484967 15.687115942622768 15.802879338676576 15.513447565484967 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.4011908 -0.11237572730897227 6.261642540972389 -3.052025585573574  5.138840044754033 14.992489000185742 15.10825239623955 15.397684169431159 15.629234244595864 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.4105058 2.6507419369008858 4.932365829918126 -2.9519316918376717  5.208735803993477 15.050370698212646 15.166134094266454 15.339802471404255 15.10825239623955 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.4374294 -0.7256982089602388 -1.962098776246421 -2.902199066345929  4.922074715461349 14.760938925021037 14.58727054787596 15.166134094266454 15.166134094266454 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.4511535 4.856719153773156 4.8055429782907595 -2.8035254395435913  4.948663974973897 14.471507151822152 14.413625453802524 14.992489000185742 14.876702321067569 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.4653473 5.276116992288735 7.924449149140855 -2.7072732514352538  4.957790936205129 14.413625453802524 14.35574375577562 14.703057226994133 14.529388849849056 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053211.4759007 -2.780149242913467 -4.295783601191943 -2.6587513452832354  4.818022700790607 14.297838774684351 14.471507151822152 14.471507151822152 14.703057226994133 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
