1649081596.7974916, 0.0
1649081596.920385, 0.0021638587844638813
1649081596.924272, 0.004466642908631346
1649081596.9277716, 0.006908348507551002
1649081596.9323, 0.009488970477206224
1649081596.9362123, 0.012208502297800142
1649081596.9402542, 0.015066935846992865
1649081596.9463263, 0.018064261203093516
1649081596.9514298, 0.021200466438210174
1649081596.9555054, 0.024475537401361335
1649081596.9591885, 0.027889457491553263
1649081596.9634988, 0.03144220742082821
1649081596.968477, 0.035133764967289274
1649081596.9723444, 0.03896410471810854
1649081596.9761674, 0.042933197802526066
1649081596.9811356, 0.04704101161484832
1649081596.9853058, 0.05128750952745557
1649081596.9998655, 0.055672650593829184
1649081597.013614, 0.06019638924161085
1649081597.0326838, 0.06485867495570705
1649081597.048162, 0.06965945195145366
1649081597.0670269, 0.07459865883785732
1649081597.0805287, 0.07967622827093088
1649081597.0974276, 0.08489208659714345
1649081597.1138773, 0.09024615348700625
1649081597.1341183, 0.0957383415588177
1649081597.1471975, 0.10136855599259349
1649081597.1664445, 0.10713669413420927
1649081597.181672, 0.11304264508978633
1649081597.1998847, 0.11908628931035198
1649081597.2143388, 0.1252674981668105
1649081597.2333655, 0.1315861335152615
1649081597.2471743, 0.13804204725270686
1649081597.2676594, 0.14463508086318855
1649081597.2804112, 0.15136506495440497
1649081597.2984548, 0.15823181878485426
1649081597.3160334, 0.165235149781558
1649081597.3303285, 0.17237485304842154
1649081597.3476095, 0.1796507108652908
1649081597.3647976, 0.18706249217776955
1649081597.3821998, 0.19460995207786408
1649081597.40002, 0.2022928312755279
1649081597.4143288, 0.21011085556118134
1649081597.432481, 0.21806373525928685
1649081597.447916, 0.22615116467306476
1649081597.4664176, 0.2343728215204387
1649081597.4816837, 0.24272836636130485
1649081597.49875, 0.25121744201622476
1649081597.5163045, 0.2598396729766459
1649081597.534063, 0.2685946648067599
1649081597.546746, 0.2774820035371132
1649081597.564567, 0.2865012550500928
1649081597.580024, 0.29565196445741154
1649081597.596759, 0.3049336554697287
1649081597.613694, 0.3143458297585425
1649081597.630546, 0.3238879663105015
1649081597.647561, 0.33355952077428774
1649081597.6637866, 0.34335992480022814
1649081597.6807563, 0.3532885853728031
1649081597.6970143, 0.36334488413622246
1649081597.713789, 0.3735281767132518
1649081597.7302127, 0.38383779201747503
1649081597.7475543, 0.3942730315591897
1649081597.7634706, 0.40483316874513803
1649081597.780224, 0.4155174481722868
1649081597.7970757, 0.426325084915873
1649081597.8134406, 0.4372552638119464
1649081597.8306217, 0.44830713873464423
1649081597.84719, 0.4594798318684449
1649081597.8638656, 0.4707724329756539
1649081597.8806186, 0.4821839986593884
1649081597.8968549, 0.4937135516223308
1649081597.9138722, 0.5053600799215381
1649081597.9301796, 0.5171225362195948
1649081597.9473515, 0.5289998370324189
1649081597.963371, 0.540990861974026
1649081597.9803996, 0.5530944529985818
1649081597.9970922, 0.5653094136400723
1649081598.0142925, 0.577634508249938
1649081598.030164, 0.5900684612330268
1649081598.0468972, 0.6026099562822322
1649081598.0642173, 0.6152576356121953
1649081598.0806177, 0.6280100991924555
1649081598.0968165, 0.6408659039804592
1649081598.113291, 0.6538235631548261
1649081598.1304884, 0.66688154534931
1649081598.1469598, 0.6800382738878806
1649081598.1633446, 0.6932921260213816
1649081598.1801262, 0.7066414321662184
1649081598.1968796, 0.7200844751455573
1649081598.220698, 0.7336194894335133
1649081598.2372751, 0.7472446604028319
1649081598.247441, 0.760958123576571
1649081598.2640097, 0.7747579638843105
1649081598.2865877, 0.788642214923426
1649081598.3029888, 0.8026088582259766
1649081598.3140142, 0.8166558225317714
1649081598.3374577, 0.8307809830681909
1649081598.346601, 0.844982160837357
1649081598.3633184, 0.8592571219112513
1649081598.380274, 0.8736035767354036
1649081598.3971221, 0.8880191794417805
1649081598.419145, 0.9025015271715199
1649081598.4368129, 0.9170481594081689
1649081598.4470053, 0.931656557322102
1649081598.4686098, 0.9463241431268006
1649081598.4844356, 0.9610482794477011
1649081598.4970539, 0.9758262687043194
1649081598.5140197, 0.9906553525063844
1649081598.5305834, 1.0055327110647214
1649081598.550897, 1.0204554626176405
1649081598.56796, 1.0354206628736007
1649081598.5802774, 1.05042530447093
1649081598.597012, 1.0654663164554043
1649081598.613502, 1.080540563776486
1649081598.6338575, 1.0956448468030562
1649081598.6522772, 1.110775900859468
1649081598.6674678, 1.1259303957827764
1649081598.6832752, 1.141104935502008
1649081598.6980412, 1.1562960576403405
1649081598.7138638, 1.1715002331410866
1649081598.7300215, 1.1867138659183791
1649081598.7485552, 1.2019332925334714
1649081598.7652524, 1.217154781897576
1649081598.782168, 1.2323745350021833
1649081598.7980072, 1.2475886846777982
1649081598.8155882, 1.262793295382064
1649081598.8302267, 1.2779843630182355
1649081598.846842, 1.2931578147849871
1649081598.8633962, 1.3083095090585395
1649081598.8824346, 1.323435235308111
1649081598.8999174, 1.3385307140456988
1649081598.913336, 1.3535915968112102
1649081598.9304678, 1.3686134661939662
1649081598.947405, 1.3835918358916175
1649081598.9634428, 1.3985221508075099
1649081598.9807968, 1.4133997871875497
1649081598.9976182, 1.4282200527976214
1649081599.014268, 1.4429781871426248
1649081599.031934, 1.4576693617281866
1649081599.0512588, 1.4722886803661297
1649081599.0669081, 1.4868311795247624
1649081599.0821412, 1.501291828725073
1649081599.097887, 1.515665530983907
1649081599.1141443, 1.5299471233052087
1649081599.1342618, 1.5441313772204073
1649081599.1472642, 1.558212999379039
1649081599.1669996, 1.5721866321906754
1649081599.1812243, 1.5860468545192488
1649081599.198977, 1.5997881824308466
1649081599.2147925, 1.6134050699960567
1649081599.2332423, 1.6268919101479276
1649081599.2492597, 1.6402430355966136
1649081599.2642825, 1.6534527198017637
1649081599.2808027, 1.6665151780037073
1649081599.2967103, 1.679424568314481
1649081599.3199637, 1.692174992869729
1649081599.331044, 1.704760499042505
1649081599.352862, 1.7171750807199868
1649081599.3635542, 1.7294126796441043
1649081599.3834167, 1.7414671868170648
1649081599.4000142, 1.753332443972748
1649081599.4139228, 1.7650022451149263
1649081599.430643, 1.7764703381232423
1649081599.4517515, 1.7877304264278655
1649081599.4640388, 1.7987761707537198
1649081599.48035, 1.8096011909351597
1649081599.5016513, 1.8201990678019453
1649081599.5138955, 1.8305633451373389
1649081599.5347228, 1.8406875317091294
1649081599.5470107, 1.850565103374348
1649081599.5677714, 1.860189505258426
1649081599.5808592, 1.8695541540094964
1649081599.5975149, 1.8786524401285258
1649081599.6133711, 1.8874777303759167
1649081599.6309898, 1.896023370255188
1649081599.6466823, 1.904282686574304
1649081599.6691697, 1.912248990085187
1649081599.6802728, 1.9199155782018942
1649081599.6998806, 1.9272757377979164
1649081599.7138238, 1.934322748082992
1649081599.7307527, 1.941049883559796
1649081599.7497945, 1.9474504170608087
1649081599.764383, 1.9535176228656248
1649081599.7839005, 1.959244779898902
1649081599.7974646, 1.9646251750091028
1649081599.8172724, 1.9696521063281258
1649081599.830591, 1.9743188867118588
1649081599.847496, 1.9786188472616337
1649081599.8641803, 1.9825453409264977
1649081599.8801641, 1.9860917461861516
1649081599.9005032, 1.9892514708143403
1649081599.913832, 1.9920179557224147
1649081599.9309971, 1.9943846788827115
1649081599.9475243, 1.9963451593313284
1649081599.9646254, 1.9978929612497958
1649081599.980014, 1.9990216981250726
1649081600.0015895, 1.9997250369872153
1649081600.013721, 1.9999967027239893
1649081600.0341415, 1.9998304824716084
1649081600.0475423, 1.9992202300807091
1649081600.064945, 1.9981598706565742
1649081600.0815914, 1.9966434051725377
1649081600.0974057, 1.994664915155413
1649081600.1139784, 1.992218567441688
1649081600.1302216, 1.9892986190031485
1649081600.14743, 1.9858994218404862
1649081600.1637275, 1.9820154279433542
1649081600.1807494, 1.9776411943152343
1649081600.197348, 1.9727713880613786
1649081600.214199, 1.9674007915379836
1649081600.230573, 1.9615243075606545
1649081600.2472756, 1.9551369646701062
1649081600.263731, 1.948233922452944
1649081600.2801113, 1.9408104769152559
1649081600.2968554, 1.9328620659066356
1649081600.3140826, 1.9243842745921478
1649081600.3307061, 1.9153728409696253
1649081600.347299, 1.9058236614295827
1649081600.3642561, 1.8957327963549062
1649081600.380525, 1.8850964757573612
1649081600.3966987, 1.873911104947851
1649081600.4187632, 1.862173270237226
1649081600.430405, 1.8498797446643263
1649081600.4468126, 1.8370274937478266
1649081600.4709373, 1.8236136812583188
1649081600.4850883, 1.8096356750069444
1649081600.5011668, 1.7950910526467743
1649081600.513597, 1.7799776074830016
1649081600.530018, 1.7642933542878816
1649081600.54699, 1.748036535116241
1649081600.5634494, 1.731205625117248
1649081600.5859368, 1.7137993383379986
1649081600.5966868, 1.6958166335143632
1649081600.6196814, 1.6772567198444015
1649081600.6360712, 1.6581190627395395
1649081600.6472592, 1.6384033895485586
1649081600.670549, 1.618109695249343
1649081600.685285, 1.5972382481031966
1649081600.6969626, 1.5757895952664147
1649081600.7180314, 1.5537645683536874
1649081600.7339478, 1.5311642889477757
1649081600.747347, 1.5079901740497914
1649081600.7678459, 1.4842439414642892
1649081600.7852974, 1.4599276151132725
1649081600.802256, 1.4350435302730828
1649081600.8160758, 1.4095943387280516
