1646053234.7367754 -0.8117756979409023 -1.2914068239770131 1.528218837454915  9.099661823260249 26.280258305538155 26.80124015389447 27.843180567557283 26.80124015389447 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.7567198 -2.763175888983824 -3.6362209536964656 1.7060781661857618  8.946645524214546 26.569690078729764 25.75929974023893 27.090671927093354 26.396044984649052 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.7733958 5.111086632023216 1.6472185794555116 1.7937854696647264  8.874887119825871 25.817181438265834 25.70139475914766 26.22237660751125 26.280258305538155 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.789546 0.9060487913375255 1.1285184713997296 1.9683618863200536  8.77095152046968 25.06464951473754 24.717336043519026 25.180436193855712 26.396044984649052 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.8223474 2.5526503867076826 -0.9810202928492799 2.2204243411979405  8.431880254036514 24.60157264746522 24.138472497128532 24.370022572300513 25.296199589902244 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.8387735 1.0403455066261813 -0.12457605303643504 2.385035606297606  8.238467838309589 23.906945705028193 23.733277327883116 24.370022572300513 24.022709101082 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.855523 1.2459116819591145 -2.9454124338153633 2.5436165577266365  7.988454293095856 23.559608950745314 22.459786839062872 23.270177177553705 23.849040723936923 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.8712165 -0.470632238779217 3.415450903092278 2.620613651604799  7.8887794945258065 22.86498200830829 22.054591669817455 22.86498200830829 23.67539562985621 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.887486 -3.2072304926623474 1.883355418300198 2.771953570016194  7.64454014927469 22.22823676389089 21.012627973090275 21.880923292672378 22.3440001599447 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.9038365 -0.7074442864977755 -2.740568033485033 2.8455513364897342  7.494969743755064 21.649373217507673 20.375882728680153 21.76515989661857 22.3440001599447 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.9166298 1.9618426282977453 -0.8666073145359405 2.9881135396281024  7.205770801207109 21.996686688726186 19.797019182296935 20.954746275070647 21.707254915534577 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.93674 -0.8555478589551058 -0.3459048629447352 3.1280680395648233  7.007282677448529 19.797019182296935 20.260119332626346 20.375882728680153 20.78107789792557 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.9528296 0.43365869831905 1.263327414104424 -3.089208639372373  6.802787523076404 20.260119332626346 19.970687559434737 19.797019182296935 20.78107789792557 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.9691906 1.3504992071102606 -0.35656850642408244 -2.962665184517391  6.542669127928093 19.21815563590644 18.58141039149632 19.160273937879538 19.21815563590644 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053234.9820805 0.964209886136814 -1.6415375459837378 -2.834375499835005  6.355426724257995 18.812960466661025 18.176215222250903 18.060451826197095 19.449705711071147 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.0020757 -0.297150126149063 1.668243186577456 -2.7748407042381587  6.163294877071166 18.234096920277807 17.3079199026688 17.481588279813877 18.75507876863412 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.0146945 -5.046871974729584 -6.825139299115108 -2.657587192064966  6.023736189228657 17.655233373887313 17.01848812947719 16.381742885059793 17.655233373887313 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.0310838 2.350297274257173 2.058281080921006 -2.542778401650139  5.7326978845958365 16.729056356285582 15.86076103670348 15.802879338676576 17.250038204641896 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.0474355 -4.8827729370459565 -5.504663586390961 -2.488505578607146  5.630950893297268 16.960606431450287 16.55541126220487 15.10825239623955 17.250038204641896 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.0674207 0.11938389544229722 2.102984564509825 -2.380495442987012  5.458376820177364 15.802879338676576 14.876702321067569 14.58727054787596 16.092311111868185 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.0853655 4.560581858044316 3.2618525274374406 -2.2770255049254047  5.282519834989216 15.050370698212646 15.050370698212646 13.66109353027423 15.918666017794749 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.1005778 -2.6096007963933516 0.3758002833565115 -2.226734085881617  5.092786143432022 15.050370698212646 13.83476190741203 13.603211832247325 15.918666017794749 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.1292706 7.960211936013366 3.6108656623546267 -2.0361854870716343  4.8211891975442995 13.892643605438934 13.198016663001908 12.040289570228197 14.239957076657447 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.1456425 -7.09310408696183 -1.2899632739863591 -1.9907835115518537  4.574016186183144 14.066311982576735 13.718975228293857 11.86662119308312 13.66109353027423 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.168706 -2.801406680686341 0.11554218982200837 -1.9024242822633823  4.456506560301932 13.082229983883735 12.329721343419806 11.577212702955876 13.603211832247325 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.211141 1.601024979740032 -6.666488498492981 -1.6954145569397951  4.176434578985209 12.445484739473613 12.040289570228197 11.63509440098278 11.86662119308312 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.244722 0.11628724788170075 5.394953752831498 -1.5796744439503527  3.844720760898781 11.924526174174389 11.229875948672998 11.519307721864607 12.040289570228197 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.2675426 -2.4777488028630614 2.1203537305336795 -1.504051050877024  3.8478639745881082 11.171994250646094 11.692976099009684 11.577212702955876 10.5931307042556 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.2763758 2.7819187215645798 -0.8216011511030956 -1.4660065236967057  3.840017581896973 11.171994250646094 10.708917383373773 11.287780929764267 10.766799081400677 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.2995126 -2.134020923556818 2.3171887567223166 -1.3928045693173772  3.673520388576435 11.577212702955876 11.808739495056216 10.940444175481389 11.519307721864607 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.3173664 -3.012001997914922 2.8260634116086294 -1.319323218158388  3.74646622925502 11.11411255261919 11.229875948672998 11.345662627791171 10.130053836990555 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.3253987 4.7752749946084805 -3.112561552930856 -1.2813019740424352  3.781367542746011 11.287780929764267 10.998349156565382 11.403544325810799 11.287780929764267 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.3417463 6.566510985845525 -5.496398098541249 -1.205655297904741  3.8101454103089054 11.345662627791171 10.998349156565382 11.287780929764267 11.750857797029312 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.3821132 -3.841391316935187 3.6723329522938 -1.086026913166279  3.967888171420782 12.213957947365998 12.734916512665222 11.86662119308312 11.63509440098278 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.3986394 -2.502941078513686 1.8819584344382747 -1.0026968257807312  4.0779239336334285 12.792798210692126 12.619153116611415 12.38760304144671 11.982407872201293 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.4145653 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.4308045 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.4650347 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.4725506 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.496393 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.5051801 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.5292466 3.858434485809994 -1.9849394623888656 -0.9618816139409319  4.170427548378939 12.271839645392902 13.429566738166614 12.503389720564883 12.271839645392902 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.5460594 4.230171891555074 -0.8619739847272285 -0.390841177177208  3.5496079199947417 10.998349156565382 11.056230854592286 10.303698931063991 10.072172138963651 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.5542674 -1.4688004914205521 0.10804504308907781 -0.358105188672198  3.448047193211096 9.66695368665387 10.419485610182164 9.84062206379167 9.724858667745139 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.5707006 7.36712243729562 0.11754453335743165 -0.28762735282361973  3.7443241873334046 10.766799081400677 14.12419368060364 11.808739495056216 11.403544325810799 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.6032898 -3.5464414574817056 2.166547330241883 -0.14487888517032843  4.627055006822047 14.471507151822152 15.687115942622768 14.413625453802524 14.529388849849056 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.6270819 -3.1444127849899814 0.9946175682052854 -0.0393367543729255  5.132437202053552 15.687115942622768 15.976547715814377 15.744997640649672 15.224015792286082 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.6603851 -2.475560194812715 0.455800892537809 0.13195675019960618  5.725503417706932 16.902724733423383 17.713115071914217 17.192156506614992 16.729056356285582 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.6763268 5.137932005243783 -0.8044880987945362 0.2505141139772604  5.8566569193062605 16.497529564177967 17.59735167586041 17.655233373887313 17.13427480858809 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.693806 1.9210506995150354 -1.5250058088131482 0.37016578178008785  5.95209420016181 18.234096920277807 17.655233373887313 17.944665147078922 17.59735167586041 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.7013931 4.12092775353085 1.1005787941539893 0.43042235237226123  6.024038869065407 16.902724733423383 18.291978618297435 18.060451826197095 17.655233373887313 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.7177992 -1.6187899920987547 -0.06338815986964619 0.5520297975817812  5.9785204782238 18.118333524224 17.539469977833505 17.82890175103239 18.349883599388704 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.7341943 2.179236600328295 -0.3265799195141881 0.6115645931786275  6.0944235726638 17.481588279813877 18.349883599388704 18.407765297415608 17.655233373887313 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.7504725 -2.532720117844292 2.987834142855718 0.7341499270842178  6.024155284387234 18.118333524224 17.82890175103239 18.118333524224 18.407765297415608 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.7742774 5.722918997562374 -3.3112126581472694 0.852707290861872  6.018800179583195 17.59735167586041 17.82890175103239 18.465646995442512 18.118333524224 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.7833843 0.927562342818419 2.2406573241387377 0.9128008800034877  6.0123274876896176 17.59735167586041 17.944665147078922 18.639292089523224 17.944665147078922 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.8063653 2.5109271353503573 -1.7920858402067097 1.0308925824938342  5.964899885570048 17.481588279813877 17.82890175103239 18.523528693469416 17.771020053005486 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
1646053235.8321407 -2.165127097556251 2.1308311094981036 1.1501950043311808  5.901523384352913 17.713115071914217 17.539469977833505 18.523528693469416 17.59735167586041 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 -3.9215686274510517 
