[16:37:19.852] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -0.000012, xSensAcc2: -0.000012, xSensYaw: -0.000012, rateOfTurn: -0.000012, wheelSp1: %&7f, wheelSp2: -0.000012, wheelSp3: -0.000012, wheelSp4: -0.000012

[16:37:19.859] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -0.000012, xSensAcc2: -0.000012, xSensYaw: -0.000012, rateOfTurn: -0.000012, wheelSp1: %&7f, wheelSp2: -0.000012, wheelSp3: -0.000012, wheelSp4: -0.000012

[16:37:19.875] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -0.000012, xSensAcc2: -0.000012, xSensYaw: -0.000012, rateOfTurn: -0.000012, wheelSp1: %&7f, wheelSp2: -0.000012, wheelSp3: -0.000012, wheelSp4: -0.000012

[16:37:19.891] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: 0.121014, xSensAcc2: -0.291143, xSensYaw: 0.004971, rateOfTurn: 0.000640, wheelSp1: %&7f, wheelSp2: -0.000012, wheelSp3: -0.000012, wheelSp4: -0.000012

[16:37:19.908] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: 0.074494, xSensAcc2: -0.226928, xSensYaw: 0.005041, rateOfTurn: 0.002549, wheelSp1: %&7f, wheelSp2: 4.167797, wheelSp3: 2.315443, wheelSp4: 2.026011

[16:37:19.924] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: 0.156497, xSensAcc2: -0.163063, xSensYaw: 0.010489, rateOfTurn: 0.111444, wheelSp1: %&7f, wheelSp2: 8.972326, wheelSp3: 4.225678, wheelSp4: 3.878365

[16:37:19.941] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: 0.314380, xSensAcc2: 3.304367, xSensYaw: 0.068278, rateOfTurn: 0.943558, wheelSp1: %&7f, wheelSp2: 10.882563, wheelSp3: 9.261759, wheelSp4: 8.972326

[16:37:19.957] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: 1.360767, xSensAcc2: -3.034587, xSensYaw: 0.157894, rateOfTurn: 2.409017, wheelSp1: %&7f, wheelSp2: 13.313780, wheelSp3: 14.239957, wheelSp4: 12.734917

[16:37:19.973] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: 1.868780, xSensAcc2: 4.668220, xSensYaw: 0.211282, rateOfTurn: 3.202621, wheelSp1: %&7f, wheelSp2: 15.397684, wheelSp3: 14.760939, wheelSp4: 14.587271

[16:37:19.989] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -2.280844, xSensAcc2: 2.387434, xSensYaw: 0.324927, rateOfTurn: 4.441722, wheelSp1: %&7f, wheelSp2: 15.976547, wheelSp3: 16.555410, wheelSp4: 15.744998

[16:37:20.006] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -0.150607, xSensAcc2: -3.691029, xSensYaw: 0.437198, rateOfTurn: 5.151995, wheelSp1: %&7f, wheelSp2: 15.629234, wheelSp3: 15.339803, wheelSp4: 15.281920

[16:37:20.022] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -4.280673, xSensAcc2: 1.503259, xSensYaw: 0.490237, rateOfTurn: 5.307270, wheelSp1: %&7f, wheelSp2: 14.876702, wheelSp3: 16.034430, wheelSp4: 15.744998

[16:37:20.038] Team: YELLOWId:  7, MsgId:     0, xSensAcc1: -1.199066, xSensAcc2: 0.671379, xSensYaw: 0.589213, rateOfTurn: 5.279423, wheelSp1: %&7f, wheelSp2: 14.413626, wheelSp3: 14.760939, wheelSp4: 14.703057

